"Date","liczba_przypadkow","stan_rekordu_na","zgony","wojewodztwo"
2020-08-17,85,2020-08-16,0,"pomorskie"
2020-08-17,108,2020-08-16,0,"śląskie"
2020-08-17,16,2020-08-16,0,"świętokrzyskie"
2020-08-17,10,2020-08-16,0,"warmińsko-mazurskie"
2020-08-17,50,2020-08-16,0,"wielkopolskie"
2020-08-17,18,2020-08-16,0,"zachodniopomorskie"
2020-08-17,594,2020-08-16,8,"Cały kraj"
2020-08-18,16,2020-08-17,0,"dolnośląskie"
2020-08-18,28,2020-08-17,0,"kujawsko-pomorskie"
2020-08-18,6,2020-08-17,0,"lubelskie"
2020-08-18,8,2020-08-17,0,"lubuskie"
2020-08-18,44,2020-08-17,0,"łódzkie"
2020-08-18,84,2020-08-17,4,"małopolskie"
2020-08-18,150,2020-08-17,0,"mazowieckie"
2020-08-18,23,2020-08-17,0,"opolskie"
2020-08-18,37,2020-08-17,0,"podkarpackie"
2020-08-18,5,2020-08-17,1,"podlaskie"
2020-08-18,52,2020-08-17,1,"pomorskie"
2020-08-18,76,2020-08-17,1,"śląskie"
2020-08-18,10,2020-08-17,0,"świętokrzyskie"
2020-08-18,11,2020-08-17,0,"warmińsko-mazurskie"
2020-08-18,30,2020-08-17,1,"wielkopolskie"
2020-08-18,14,2020-08-17,0,"zachodniopomorskie"
2020-08-18,595,2020-08-17,8,"Cały kraj"
2020-08-19,33,2020-08-18,0,"dolnośląskie"
2020-08-19,17,2020-08-18,0,"kujawsko-pomorskie"
2020-08-19,18,2020-08-18,1,"lubelskie"
2020-08-19,14,2020-08-18,0,"lubuskie"
2020-08-19,48,2020-08-18,0,"łódzkie"
2020-08-19,130,2020-08-18,0,"małopolskie"
2020-08-19,62,2020-08-18,0,"mazowieckie"
2020-08-19,15,2020-08-18,0,"opolskie"
2020-08-19,39,2020-08-18,0,"podkarpackie"
2020-08-19,10,2020-08-18,0,"podlaskie"
2020-08-19,51,2020-08-18,0,"pomorskie"
2020-08-19,85,2020-08-18,8,"śląskie"
2020-08-19,8,2020-08-18,0,"świętokrzyskie"
2020-08-19,8,2020-08-18,0,"warmińsko-mazurskie"
2020-08-19,42,2020-08-18,1,"wielkopolskie"
2020-08-19,16,2020-08-18,0,"zachodniopomorskie"
2020-08-19,597,2020-08-18,11,"Cały kraj"
2020-08-20,31,2020-08-19,0,"dolnośląskie"
2020-08-20,17,2020-08-19,0,"kujawsko-pomorskie"
2020-08-20,28,2020-08-19,0,"lubelskie"
2020-08-20,8,2020-08-19,0,"lubuskie"
2020-08-20,31,2020-08-19,1,"łódzkie"
2020-08-20,140,2020-08-19,2,"małopolskie"
2020-08-20,126,2020-08-19,2,"mazowieckie"
2020-08-20,12,2020-08-19,0,"opolskie"
2020-08-20,33,2020-08-19,1,"podkarpackie"
2020-08-20,8,2020-08-19,0,"podlaskie"
2020-08-20,60,2020-08-19,0,"pomorskie"
2020-08-20,160,2020-08-19,6,"śląskie"
2020-08-20,4,2020-08-19,1,"świętokrzyskie"
2020-08-20,21,2020-08-19,1,"warmińsko-mazurskie"
2020-08-20,43,2020-08-19,1,"wielkopolskie"
2020-08-20,13,2020-08-19,2,"zachodniopomorskie"
2020-08-20,735,2020-08-19,17,"Cały kraj"
2020-08-21,21,2020-08-20,1,"dolnośląskie"
2020-08-21,21,2020-08-20,0,"kujawsko-pomorskie"
2020-08-21,16,2020-08-20,0,"lubelskie"
2020-08-21,8,2020-08-20,0,"lubuskie"
2020-08-21,44,2020-08-20,1,"łódzkie"
2020-08-21,151,2020-08-20,1,"małopolskie"
2020-08-21,96,2020-08-20,0,"mazowieckie"
2020-08-21,8,2020-08-20,0,"opolskie"
2020-08-21,26,2020-08-20,1,"podkarpackie"
2020-08-21,12,2020-08-20,2,"podlaskie"
2020-08-21,68,2020-08-20,1,"pomorskie"
2020-08-21,176,2020-08-20,2,"śląskie"
2020-08-21,15,2020-08-20,0,"świętokrzyskie"
2020-08-21,13,2020-08-20,1,"warmińsko-mazurskie"
2020-08-21,80,2020-08-20,0,"wielkopolskie"
2020-08-21,12,2020-08-20,2,"zachodniopomorskie"
2020-08-21,767,2020-08-20,12,"Cały kraj"
2020-08-22,30,2020-08-21,0,"dolnośląskie"
2020-08-22,31,2020-08-21,0,"kujawsko-pomorskie"
2020-08-22,21,2020-08-21,0,"lubelskie"
2020-08-22,1,2020-08-21,1,"lubuskie"
2020-08-22,49,2020-08-21,0,"łódzkie"
2020-08-22,156,2020-08-21,3,"małopolskie"
2020-08-22,146,2020-08-21,2,"mazowieckie"
2020-08-22,25,2020-08-21,0,"opolskie"
2020-08-22,46,2020-08-21,1,"podkarpackie"
2020-08-22,6,2020-08-21,0,"podlaskie"
2020-08-22,89,2020-08-21,1,"pomorskie"
2020-08-22,168,2020-08-21,3,"śląskie"
2020-08-22,22,2020-08-21,0,"świętokrzyskie"
2020-08-22,30,2020-08-21,0,"warmińsko-mazurskie"
2020-08-22,77,2020-08-21,2,"wielkopolskie"
2020-08-22,6,2020-08-21,0,"zachodniopomorskie"
2020-08-22,903,2020-08-21,13,"Cały kraj"
2020-08-23,31,2020-08-22,0,"dolnośląskie"
2020-08-23,18,2020-08-22,0,"kujawsko-pomorskie"
2020-08-23,23,2020-08-22,0,"lubelskie"
2020-08-23,5,2020-08-22,0,"lubuskie"
2020-08-23,73,2020-08-22,1,"łódzkie"
2020-08-23,193,2020-08-22,3,"małopolskie"
2020-08-23,146,2020-08-22,2,"mazowieckie"
2020-08-23,29,2020-08-22,0,"opolskie"
2020-08-23,32,2020-08-22,1,"podkarpackie"
2020-08-23,7,2020-08-22,0,"podlaskie"
2020-08-23,65,2020-08-22,0,"pomorskie"
2020-08-23,153,2020-08-22,5,"śląskie"
2020-08-23,11,2020-08-22,1,"świętokrzyskie"
2020-08-23,18,2020-08-22,0,"warmińsko-mazurskie"
2020-08-23,81,2020-08-22,0,"wielkopolskie"
2020-08-23,11,2020-08-22,0,"zachodniopomorskie"
2020-08-23,900,2020-08-22,13,"Cały kraj"
2020-08-24,24,2020-08-23,0,"dolnośląskie"
2020-08-24,6,2020-08-23,0,"kujawsko-pomorskie"
2020-08-24,12,2020-08-23,0,"lubelskie"
2020-08-24,4,2020-08-23,0,"lubuskie"
2020-08-24,67,2020-08-23,0,"łódzkie"
2020-08-24,98,2020-08-23,0,"małopolskie"
2020-08-24,53,2020-08-23,2,"mazowieckie"
2020-08-24,5,2020-08-23,0,"opolskie"
2020-08-24,45,2020-08-23,0,"podkarpackie"
2020-08-24,6,2020-08-23,0,"podlaskie"
2020-08-24,86,2020-08-23,1,"pomorskie"
2020-08-24,97,2020-08-23,1,"śląskie"
2020-08-24,8,2020-08-23,0,"świętokrzyskie"
2020-08-24,25,2020-08-23,0,"warmińsko-mazurskie"
2020-08-24,46,2020-08-23,0,"wielkopolskie"
2020-08-24,3,2020-08-23,0,"zachodniopomorskie"
2020-08-24,581,2020-08-23,4,"Cały kraj"
2020-08-25,20,2020-08-24,0,"dolnośląskie"
2020-08-25,27,2020-08-24,1,"kujawsko-pomorskie"
2020-08-25,7,2020-08-24,0,"lubelskie"
2020-08-25,0,2020-08-24,0,"lubuskie"
2020-08-25,71,2020-08-24,3,"łódzkie"
2020-08-25,61,2020-08-24,1,"małopolskie"
2020-08-25,54,2020-08-24,0,"mazowieckie"
2020-08-25,10,2020-08-24,0,"opolskie"
2020-08-25,21,2020-08-24,0,"podkarpackie"
2020-08-25,8,2020-08-24,0,"podlaskie"
2020-08-25,70,2020-08-24,0,"pomorskie"
2020-08-25,98,2020-08-24,0,"śląskie"
2020-08-25,53,2020-08-24,0,"świętokrzyskie"
2020-08-25,1,2020-08-24,0,"warmińsko-mazurskie"
2020-08-25,53,2020-08-24,0,"wielkopolskie"
2020-08-25,4,2020-08-24,0,"zachodniopomorskie"
2020-08-25,548,2020-08-24,5,"Cały kraj"
2020-08-26,44,2020-08-25,1,"dolnośląskie"
2020-08-26,30,2020-08-25,1,"kujawsko-pomorskie"
2020-08-26,29,2020-08-25,0,"lubelskie"
2020-08-26,6,2020-08-25,0,"lubuskie"
2020-08-26,52,2020-08-25,2,"łódzkie"
2020-08-26,141,2020-08-25,3,"małopolskie"
2020-08-26,99,2020-08-25,1,"mazowieckie"
2020-08-26,10,2020-08-25,0,"opolskie"
2020-08-26,59,2020-08-25,0,"podkarpackie"
2020-08-26,28,2020-08-25,0,"podlaskie"
2020-08-26,83,2020-08-25,0,"pomorskie"
2020-08-26,89,2020-08-25,5,"śląskie"
2020-08-26,20,2020-08-25,0,"świętokrzyskie"
2020-08-26,21,2020-08-25,2,"warmińsko-mazurskie"
2020-08-26,32,2020-08-25,2,"wielkopolskie"
2020-08-26,12,2020-08-25,0,"zachodniopomorskie"
2020-08-26,763,2020-08-25,17,"Cały kraj"
2020-08-27,15,2020-08-26,2,"dolnośląskie"
2020-08-27,23,2020-08-26,0,"kujawsko-pomorskie"
2020-08-27,20,2020-08-26,1,"lubelskie"
2020-08-27,4,2020-08-26,0,"lubuskie"
2020-08-27,34,2020-08-26,2,"łódzkie"
2020-08-27,118,2020-08-26,6,"małopolskie"
2020-08-27,106,2020-08-26,2,"mazowieckie"
2020-08-27,17,2020-08-26,0,"opolskie"
2020-08-27,49,2020-08-26,0,"podkarpackie"
2020-08-27,13,2020-08-26,0,"podlaskie"
2020-08-27,60,2020-08-26,0,"pomorskie"
2020-08-27,114,2020-08-26,4,"śląskie"
2020-08-27,20,2020-08-26,0,"świętokrzyskie"
2020-08-27,24,2020-08-26,0,"warmińsko-mazurskie"
2020-08-27,94,2020-08-26,0,"wielkopolskie"
2020-08-27,18,2020-08-26,0,"zachodniopomorskie"
2020-08-27,729,2020-08-26,17,"Cały kraj"
2020-08-28,28,2020-08-27,2,"dolnośląskie"
2020-08-28,24,2020-08-27,0,"kujawsko-pomorskie"
2020-08-28,14,2020-08-27,0,"lubelskie"
2020-08-28,12,2020-08-27,1,"lubuskie"
2020-08-28,47,2020-08-27,2,"łódzkie"
2020-08-28,233,2020-08-27,3,"małopolskie"
2020-08-28,107,2020-08-27,1,"mazowieckie"
2020-08-28,16,2020-08-27,0,"opolskie"
2020-08-28,33,2020-08-27,2,"podkarpackie"
2020-08-28,12,2020-08-27,0,"podlaskie"
2020-08-28,71,2020-08-27,0,"pomorskie"
2020-08-28,118,2020-08-27,4,"śląskie"
2020-08-28,18,2020-08-27,0,"świętokrzyskie"
2020-08-28,51,2020-08-27,1,"warmińsko-mazurskie"
2020-08-28,92,2020-08-27,0,"wielkopolskie"
2020-08-28,11,2020-08-27,0,"zachodniopomorskie"
2020-08-28,887,2020-08-27,15,"Cały kraj"
2020-08-29,30,2020-08-28,0,"dolnośląskie"
2020-08-29,38,2020-08-28,1,"kujawsko-pomorskie"
2020-08-29,27,2020-08-28,0,"lubelskie"
2020-08-29,9,2020-08-28,0,"lubuskie"
2020-08-29,39,2020-08-28,0,"łódzkie"
2020-08-29,139,2020-08-28,4,"małopolskie"
2020-08-29,130,2020-08-28,1,"mazowieckie"
2020-08-29,15,2020-08-28,0,"opolskie"
2020-08-29,70,2020-08-28,0,"podkarpackie"
2020-08-29,5,2020-08-28,1,"podlaskie"
2020-08-29,42,2020-08-28,0,"pomorskie"
2020-08-29,104,2020-08-28,1,"śląskie"
2020-08-29,19,2020-08-28,0,"świętokrzyskie"
2020-08-29,22,2020-08-28,0,"warmińsko-mazurskie"
2020-08-29,92,2020-08-28,1,"wielkopolskie"
2020-08-29,10,2020-08-28,0,"zachodniopomorskie"
2020-08-29,791,2020-08-28,9,"Cały kraj"
2020-08-30,44,2020-08-29,0,"dolnośląskie"
2020-08-30,23,2020-08-29,0,"kujawsko-pomorskie"
2020-08-30,16,2020-08-29,0,"lubelskie"
2020-08-30,12,2020-08-29,0,"lubuskie"
2020-08-30,34,2020-08-29,0,"łódzkie"
2020-08-30,128,2020-08-29,1,"małopolskie"
2020-08-30,140,2020-08-29,2,"mazowieckie"
2020-08-30,8,2020-08-29,0,"opolskie"
2020-08-30,42,2020-08-29,2,"podkarpackie"
2020-08-30,24,2020-08-29,0,"podlaskie"
2020-08-30,45,2020-08-29,0,"pomorskie"
2020-08-30,95,2020-08-29,3,"śląskie"
2020-08-30,27,2020-08-29,1,"świętokrzyskie"
2020-08-30,14,2020-08-29,1,"warmińsko-mazurskie"
2020-08-30,96,2020-08-29,4,"wielkopolskie"
2020-08-30,11,2020-08-29,0,"zachodniopomorskie"
2020-08-30,759,2020-08-29,14,"Cały kraj"
2020-08-31,10,2020-08-30,0,"dolnośląskie"
2020-08-31,22,2020-08-30,0,"kujawsko-pomorskie"
2020-08-31,69,2020-08-30,0,"lubelskie"
2020-08-31,17,2020-08-30,0,"lubuskie"
2020-08-31,33,2020-08-30,0,"łódzkie"
2020-08-31,153,2020-08-30,0,"małopolskie"
2020-08-31,47,2020-08-30,1,"mazowieckie"
2020-08-31,8,2020-08-30,0,"opolskie"
2020-08-31,30,2020-08-30,0,"podkarpackie"
2020-08-31,4,2020-08-30,0,"podlaskie"
2020-08-31,53,2020-08-30,0,"pomorskie"
2020-08-31,86,2020-08-30,0,"śląskie"
2020-08-31,6,2020-08-30,0,"świętokrzyskie"
2020-08-31,17,2020-08-30,0,"warmińsko-mazurskie"
2020-08-31,68,2020-08-30,0,"wielkopolskie"
2020-08-31,8,2020-08-30,0,"zachodniopomorskie"
2020-08-31,631,2020-08-30,1,"Cały kraj"
2020-09-01,10,2020-08-31,0,"dolnośląskie"
2020-09-01,20,2020-08-31,0,"kujawsko-pomorskie"
2020-09-01,18,2020-08-31,0,"lubelskie"
2020-09-01,8,2020-08-31,0,"lubuskie"
2020-09-01,32,2020-08-31,0,"łódzkie"
2020-09-01,79,2020-08-31,0,"małopolskie"
2020-09-01,75,2020-08-31,0,"mazowieckie"
2020-09-01,11,2020-08-31,1,"opolskie"
2020-09-01,32,2020-08-31,1,"podkarpackie"
2020-09-01,9,2020-08-31,0,"podlaskie"
2020-09-01,75,2020-08-31,3,"pomorskie"
2020-09-01,77,2020-08-31,1,"śląskie"
2020-09-01,14,2020-08-31,0,"świętokrzyskie"
2020-09-01,2,2020-08-31,0,"warmińsko-mazurskie"
2020-09-01,30,2020-08-31,0,"wielkopolskie"
2020-09-01,10,2020-08-31,0,"zachodniopomorskie"
2020-09-01,502,2020-08-31,6,"Cały kraj"
2020-09-02,35,2020-09-01,1,"dolnośląskie"
2020-09-02,35,2020-09-01,0,"kujawsko-pomorskie"
2020-09-02,13,2020-09-01,0,"lubelskie"
2020-09-02,9,2020-09-01,0,"lubuskie"
2020-09-02,31,2020-09-01,1,"łódzkie"
2020-09-02,136,2020-09-01,0,"małopolskie"
2020-09-02,89,2020-09-01,4,"mazowieckie"
2020-09-02,14,2020-09-01,1,"opolskie"
2020-09-02,26,2020-09-01,0,"podkarpackie"
2020-09-02,10,2020-09-01,1,"podlaskie"
2020-09-02,34,2020-09-01,0,"pomorskie"
2020-09-02,53,2020-09-01,7,"śląskie"
2020-09-02,16,2020-09-01,0,"świętokrzyskie"
2020-09-02,12,2020-09-01,0,"warmińsko-mazurskie"
2020-09-02,30,2020-09-01,0,"wielkopolskie"
2020-09-02,7,2020-09-01,0,"zachodniopomorskie"
2020-09-02,550,2020-09-01,19,"Cały kraj"
2020-09-03,13,2020-09-02,0,"dolnośląskie"
2020-09-03,16,2020-09-02,0,"kujawsko-pomorskie"
2020-09-03,19,2020-09-02,1,"lubelskie"
2020-09-03,9,2020-09-02,0,"lubuskie"
2020-09-03,34,2020-09-02,1,"łódzkie"
2020-09-03,114,2020-09-02,5,"małopolskie"
2020-09-03,133,2020-09-02,0,"mazowieckie"
2020-09-03,8,2020-09-02,1,"opolskie"
2020-09-03,46,2020-09-02,2,"podkarpackie"
2020-09-03,7,2020-09-02,1,"podlaskie"
2020-09-03,42,2020-09-02,0,"pomorskie"
2020-09-03,63,2020-09-02,8,"śląskie"
2020-09-03,15,2020-09-02,1,"świętokrzyskie"
2020-09-03,19,2020-09-02,0,"warmińsko-mazurskie"
2020-09-03,53,2020-09-02,1,"wielkopolskie"
2020-09-03,4,2020-09-02,0,"zachodniopomorskie"
2020-09-03,595,2020-09-02,20,"Cały kraj"
2020-09-04,24,2020-09-03,0,"dolnośląskie"
2020-09-04,33,2020-09-03,0,"kujawsko-pomorskie"
2020-09-04,40,2020-09-03,0,"lubelskie"
2020-09-04,7,2020-09-03,1,"lubuskie"
2020-09-04,48,2020-09-03,1,"łódzkie"
2020-09-04,100,2020-09-03,3,"małopolskie"
2020-09-04,93,2020-09-03,2,"mazowieckie"
2020-09-04,8,2020-09-03,0,"opolskie"
2020-09-04,32,2020-09-03,2,"podkarpackie"
2020-09-04,10,2020-09-03,0,"podlaskie"
2020-09-04,44,2020-09-03,1,"pomorskie"
2020-09-04,71,2020-09-03,3,"śląskie"
2020-09-04,21,2020-09-03,0,"świętokrzyskie"
2020-09-04,16,2020-09-03,0,"warmińsko-mazurskie"
2020-09-04,48,2020-09-03,0,"wielkopolskie"
2020-09-04,17,2020-09-03,0,"zachodniopomorskie"
2020-09-04,612,2020-09-03,14,"Cały kraj"
2020-09-05,27,2020-09-04,0,"dolnośląskie"
2020-09-05,11,2020-09-04,0,"kujawsko-pomorskie"
2020-09-05,27,2020-09-04,0,"lubelskie"
2020-09-05,13,2020-09-04,0,"lubuskie"
2020-09-05,43,2020-09-04,0,"łódzkie"
2020-09-05,120,2020-09-04,3,"małopolskie"
2020-09-05,121,2020-09-04,0,"mazowieckie"
2020-09-05,9,2020-09-04,0,"opolskie"
2020-09-05,92,2020-09-04,0,"podkarpackie"
2020-09-05,8,2020-09-04,0,"podlaskie"
2020-09-05,41,2020-09-04,0,"pomorskie"
2020-09-05,54,2020-09-04,1,"śląskie"
2020-09-05,15,2020-09-04,1,"świętokrzyskie"
2020-09-05,15,2020-09-04,0,"warmińsko-mazurskie"
2020-09-05,93,2020-09-04,2,"wielkopolskie"
2020-09-05,2,2020-09-04,1,"zachodniopomorskie"
2020-09-05,691,2020-09-04,8,"Cały kraj"
2020-09-06,23,2020-09-05,0,"dolnośląskie"
2020-09-06,13,2020-09-05,0,"kujawsko-pomorskie"
2020-09-06,15,2020-09-05,0,"lubelskie"
2020-09-06,14,2020-09-05,0,"lubuskie"
2020-09-06,31,2020-09-05,1,"łódzkie"
2020-09-06,120,2020-09-05,7,"małopolskie"
2020-09-06,68,2020-09-05,0,"mazowieckie"
2020-09-06,9,2020-09-05,1,"opolskie"
2020-09-06,58,2020-09-05,2,"podkarpackie"
2020-09-06,11,2020-09-05,0,"podlaskie"
2020-09-06,42,2020-09-05,1,"pomorskie"
2020-09-06,48,2020-09-05,0,"śląskie"
2020-09-06,26,2020-09-05,0,"świętokrzyskie"
2020-09-06,16,2020-09-05,0,"warmińsko-mazurskie"
2020-09-06,59,2020-09-05,1,"wielkopolskie"
2020-09-06,14,2020-09-05,0,"zachodniopomorskie"
2020-09-06,567,2020-09-05,13,"Cały kraj"
2020-09-07,8,2020-09-06,0,"dolnośląskie"
2020-09-07,19,2020-09-06,0,"kujawsko-pomorskie"
2020-09-07,13,2020-09-06,0,"lubelskie"
2020-09-07,2,2020-09-06,0,"lubuskie"
2020-09-07,20,2020-09-06,0,"łódzkie"
2020-09-07,90,2020-09-06,0,"małopolskie"
2020-09-07,59,2020-09-06,1,"mazowieckie"
2020-09-07,36,2020-09-06,0,"opolskie"
2020-09-07,33,2020-09-06,1,"podkarpackie"
2020-09-07,14,2020-09-06,0,"podlaskie"
2020-09-07,45,2020-09-06,0,"pomorskie"
2020-09-07,35,2020-09-06,4,"śląskie"
2020-09-07,15,2020-09-06,0,"świętokrzyskie"
2020-09-07,9,2020-09-06,0,"warmińsko-mazurskie"
2020-09-07,35,2020-09-06,1,"wielkopolskie"
2020-09-07,4,2020-09-06,0,"zachodniopomorskie"
2020-09-07,437,2020-09-06,7,"Cały kraj"
2020-09-08,6,2020-09-07,0,"dolnośląskie"
2020-09-08,15,2020-09-07,0,"kujawsko-pomorskie"
2020-09-08,13,2020-09-07,1,"lubelskie"
2020-09-08,1,2020-09-07,1,"lubuskie"
2020-09-08,8,2020-09-07,1,"łódzkie"
2020-09-08,88,2020-09-07,0,"małopolskie"
2020-09-08,0,2020-09-07,0,"mazowieckie"
2020-09-08,5,2020-09-07,0,"opolskie"
2020-09-08,23,2020-09-07,1,"podkarpackie"
2020-09-08,19,2020-09-07,0,"podlaskie"
2020-09-08,20,2020-09-07,0,"pomorskie"
2020-09-08,31,2020-09-07,0,"śląskie"
2020-09-08,9,2020-09-07,0,"świętokrzyskie"
2020-09-08,15,2020-09-07,0,"warmińsko-mazurskie"
2020-09-08,21,2020-09-07,0,"wielkopolskie"
2020-09-08,3,2020-09-07,0,"zachodniopomorskie"
2020-09-08,302,2020-09-07,4,"Cały kraj"
2020-09-09,49,2020-09-08,0,"dolnośląskie"
2020-09-09,8,2020-09-08,0,"kujawsko-pomorskie"
2020-09-09,6,2020-09-08,0,"lubelskie"
2020-09-09,4,2020-09-08,0,"lubuskie"
2020-09-09,12,2020-09-08,1,"łódzkie"
2020-09-09,97,2020-09-08,3,"małopolskie"
2020-09-09,77,2020-09-08,4,"mazowieckie"
2020-09-09,7,2020-09-08,0,"opolskie"
2020-09-09,16,2020-09-08,2,"podkarpackie"
2020-09-09,9,2020-09-08,0,"podlaskie"
2020-09-09,26,2020-09-08,0,"pomorskie"
2020-09-09,52,2020-09-08,2,"śląskie"
2020-09-09,11,2020-09-08,0,"świętokrzyskie"
2020-09-09,4,2020-09-08,0,"warmińsko-mazurskie"
2020-09-09,31,2020-09-08,0,"wielkopolskie"
2020-09-09,16,2020-09-08,0,"zachodniopomorskie"
2020-09-09,400,2020-09-08,12,"Cały kraj"
2020-09-10,30,2020-09-09,0,"dolnośląskie"
2020-09-10,14,2020-09-09,0,"kujawsko-pomorskie"
2020-09-10,19,2020-09-09,1,"lubelskie"
2020-09-10,6,2020-09-09,1,"lubuskie"
2020-09-10,12,2020-09-09,0,"łódzkie"
2020-09-10,67,2020-09-09,1,"małopolskie"
2020-09-10,61,2020-09-09,2,"mazowieckie"
2020-09-10,12,2020-09-09,0,"opolskie"
2020-09-10,22,2020-09-09,1,"podkarpackie"
2020-09-10,5,2020-09-09,0,"podlaskie"
2020-09-10,38,2020-09-09,1,"pomorskie"
2020-09-10,57,2020-09-09,3,"śląskie"
2020-09-10,17,2020-09-09,1,"świętokrzyskie"
2020-09-10,18,2020-09-09,0,"warmińsko-mazurskie"
2020-09-10,28,2020-09-09,1,"wielkopolskie"
2020-09-10,11,2020-09-09,0,"zachodniopomorskie"
2020-09-10,421,2020-09-09,11,"Cały kraj"
2020-09-11,24,2020-09-10,0,"dolnośląskie"
2020-09-11,20,2020-09-10,0,"kujawsko-pomorskie"
2020-09-11,21,2020-09-10,1,"lubelskie"
2020-09-11,6,2020-09-10,0,"lubuskie"
2020-09-11,13,2020-09-10,2,"łódzkie"
2020-09-11,99,2020-09-10,0,"małopolskie"
2020-09-11,68,2020-09-10,1,"mazowieckie"
2020-09-11,24,2020-09-10,0,"opolskie"
2020-09-11,17,2020-09-10,0,"podkarpackie"
2020-09-11,16,2020-09-10,1,"podlaskie"
2020-09-11,32,2020-09-10,0,"pomorskie"
2020-09-11,51,2020-09-10,1,"śląskie"
2020-09-11,18,2020-09-10,0,"świętokrzyskie"
2020-09-11,13,2020-09-10,0,"warmińsko-mazurskie"
2020-09-11,76,2020-09-10,5,"wielkopolskie"
2020-09-11,12,2020-09-10,0,"zachodniopomorskie"
2020-09-11,506,2020-09-10,12,"Cały kraj"
2020-09-12,47,2020-09-11,0,"dolnośląskie"
2020-09-12,15,2020-09-11,0,"kujawsko-pomorskie"
2020-09-12,26,2020-09-11,1,"lubelskie"
2020-09-12,5,2020-09-11,0,"lubuskie"
2020-09-12,28,2020-09-11,1,"łódzkie"
2020-09-12,116,2020-09-11,3,"małopolskie"
2020-09-12,78,2020-09-11,1,"mazowieckie"
2020-09-12,16,2020-09-11,0,"opolskie"
2020-09-12,46,2020-09-11,0,"podkarpackie"
2020-09-12,33,2020-09-11,0,"podlaskie"
2020-09-12,39,2020-09-11,0,"pomorskie"
2020-09-12,45,2020-09-11,2,"śląskie"
2020-09-12,15,2020-09-11,0,"świętokrzyskie"
2020-09-12,17,2020-09-11,0,"warmińsko-mazurskie"
2020-09-12,57,2020-09-11,2,"wielkopolskie"
2020-09-12,11,2020-09-11,0,"zachodniopomorskie"
2020-09-12,594,2020-09-11,10,"Cały kraj"
2020-09-13,11,2020-09-12,2,"dolnośląskie"
2020-09-13,54,2020-09-12,1,"kujawsko-pomorskie"
2020-09-13,29,2020-09-12,0,"lubelskie"
2020-09-13,7,2020-09-12,0,"lubuskie"
2020-09-13,37,2020-09-12,2,"łódzkie"
2020-09-13,94,2020-09-12,0,"małopolskie"
2020-09-13,64,2020-09-12,2,"mazowieckie"
2020-09-13,14,2020-09-12,2,"opolskie"
2020-09-13,39,2020-09-12,1,"podkarpackie"
2020-09-13,5,2020-09-12,0,"podlaskie"
2020-09-13,79,2020-09-12,0,"pomorskie"
2020-09-13,72,2020-09-12,3,"śląskie"
2020-09-13,17,2020-09-12,0,"świętokrzyskie"
2020-09-13,18,2020-09-12,0,"warmińsko-mazurskie"
2020-09-13,50,2020-09-12,1,"wielkopolskie"
2020-09-13,14,2020-09-12,0,"zachodniopomorskie"
2020-09-13,603,2020-09-12,13,"Cały kraj"
2020-09-14,16,2020-09-13,0,"dolnośląskie"
2020-09-14,21,2020-09-13,0,"kujawsko-pomorskie"
2020-09-14,26,2020-09-13,1,"lubelskie"
2020-09-14,6,2020-09-13,0,"lubuskie"
2020-09-14,18,2020-09-13,0,"łódzkie"
2020-09-14,65,2020-09-13,1,"małopolskie"
2020-09-14,85,2020-09-13,1,"mazowieckie"
2020-09-14,5,2020-09-13,0,"opolskie"
2020-09-14,33,2020-09-13,3,"podkarpackie"
2020-09-14,17,2020-09-13,0,"podlaskie"
2020-09-14,55,2020-09-13,0,"pomorskie"
2020-09-14,53,2020-09-13,0,"śląskie"
2020-09-14,13,2020-09-13,0,"świętokrzyskie"
2020-09-14,13,2020-09-13,0,"warmińsko-mazurskie"
2020-09-14,73,2020-09-13,0,"wielkopolskie"
2020-09-14,2,2020-09-13,0,"zachodniopomorskie"
2020-09-14,502,2020-09-13,6,"Cały kraj"
2020-09-15,9,2020-09-14,1,"dolnośląskie"
2020-09-15,24,2020-09-14,0,"kujawsko-pomorskie"
2020-09-15,4,2020-09-14,0,"lubelskie"
2020-09-15,5,2020-09-14,0,"lubuskie"
2020-09-15,24,2020-09-14,0,"łódzkie"
2020-09-15,52,2020-09-14,3,"małopolskie"
2020-09-15,0,2020-09-14,1,"mazowieckie"
2020-09-15,26,2020-09-14,1,"opolskie"
2020-09-15,41,2020-09-14,4,"podkarpackie"
2020-09-15,8,2020-09-14,3,"podlaskie"
2020-09-15,46,2020-09-14,0,"pomorskie"
2020-09-15,45,2020-09-14,0,"śląskie"
2020-09-15,4,2020-09-14,0,"świętokrzyskie"
2020-09-15,2,2020-09-14,0,"warmińsko-mazurskie"
2020-09-15,24,2020-09-14,2,"wielkopolskie"
2020-09-15,3,2020-09-14,0,"zachodniopomorskie"
2020-09-15,377,2020-09-14,15,"Cały kraj"
2020-09-16,60,2020-09-15,0,"dolnośląskie"
2020-09-16,22,2020-09-15,2,"kujawsko-pomorskie"
2020-09-16,22,2020-09-15,0,"lubelskie"
2020-09-16,5,2020-09-15,0,"lubuskie"
2020-09-16,17,2020-09-15,3,"łódzkie"
2020-09-16,120,2020-09-15,4,"małopolskie"
2020-09-16,159,2020-09-15,1,"mazowieckie"
2020-09-16,28,2020-09-15,3,"opolskie"
2020-09-16,20,2020-09-15,1,"podkarpackie"
