"wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","stan_rekordu_na","Date"
"podkarpackie","brzozowski",21,3.2,1,2021-03-01,2021-03-02
"podkarpackie","dębicki",23,1.7,0,2021-03-01,2021-03-02
"podkarpackie","jarosławski",19,1.58,0,2021-03-01,2021-03-02
"podkarpackie","jasielski",11,0.97,1,2021-03-01,2021-03-02
"podkarpackie","kolbuszowski",6,0.96,0,2021-03-01,2021-03-02
"podkarpackie","krośnieński",34,3.03,0,2021-03-01,2021-03-02
"podkarpackie","leżajski",9,1.3,0,2021-03-01,2021-03-02
"podkarpackie","lubaczowski",3,0.55,1,2021-03-01,2021-03-02
"podkarpackie","łańcucki",24,2.96,0,2021-03-01,2021-03-02
"podkarpackie","mielecki",22,1.61,0,2021-03-01,2021-03-02
"podkarpackie","niżański",9,1.35,0,2021-03-01,2021-03-02
"podkarpackie","przemyski",5,0.68,3,2021-03-01,2021-03-02
"podkarpackie","przeworski",11,1.41,1,2021-03-01,2021-03-02
"podkarpackie","ropczycko-sędziszowski",10,1.34,0,2021-03-01,2021-03-02
"podkarpackie","rzeszowski",57,3.35,0,2021-03-01,2021-03-02
"podkarpackie","sanocki",23,2.44,1,2021-03-01,2021-03-02
"podkarpackie","stalowowolski",10,0.94,0,2021-03-01,2021-03-02
"podkarpackie","strzyżowski",11,1.79,0,2021-03-01,2021-03-02
"podkarpackie","tarnobrzeski",11,2.08,1,2021-03-01,2021-03-02
"podkarpackie","leski",5,1.89,0,2021-03-01,2021-03-02
"podkarpackie","Krosno",19,4.12,0,2021-03-01,2021-03-02
"podkarpackie","Przemyśl",4,0.66,1,2021-03-01,2021-03-02
"podkarpackie","Rzeszów",111,5.64,0,2021-03-01,2021-03-02
"podkarpackie","Tarnobrzeg",17,3.65,0,2021-03-01,2021-03-02
"podlaskie","augustowski",3,0.52,1,2021-03-01,2021-03-02
"podlaskie","białostocki",38,2.53,2,2021-03-01,2021-03-02
"podlaskie","bielski",14,2.59,0,2021-03-01,2021-03-02
"podlaskie","grajewski",43,9.14,0,2021-03-01,2021-03-02
"podlaskie","hajnowski",4,0.95,0,2021-03-01,2021-03-02
"podlaskie","kolneński",21,5.53,0,2021-03-01,2021-03-02
"podlaskie","łomżyński",20,3.93,1,2021-03-01,2021-03-02
"podlaskie","moniecki",3,0.75,0,2021-03-01,2021-03-02
"podlaskie","sejneński",1,0.5,0,2021-03-01,2021-03-02
"podlaskie","siemiatycki",5,1.14,0,2021-03-01,2021-03-02
"podlaskie","sokólski",21,3.17,0,2021-03-01,2021-03-02
"podlaskie","suwalski",4,1.12,0,2021-03-01,2021-03-02
"podlaskie","wysokomazowiecki",6,1.06,0,2021-03-01,2021-03-02
"podlaskie","zambrowski",3,0.69,0,2021-03-01,2021-03-02
"podlaskie","Białystok",80,2.69,3,2021-03-01,2021-03-02
"podlaskie","Łomża",35,5.57,0,2021-03-01,2021-03-02
"podlaskie","Suwałki",6,0.86,0,2021-03-01,2021-03-02
"pomorskie","bytowski",3,0.38,0,2021-03-01,2021-03-02
"pomorskie","chojnicki",19,1.95,0,2021-03-01,2021-03-02
"pomorskie","człuchowski",7,1.25,0,2021-03-01,2021-03-02
"pomorskie","gdański",31,2.6,0,2021-03-01,2021-03-02
"pomorskie","kartuski",48,3.41,2,2021-03-01,2021-03-02
"pomorskie","kościerski",13,1.79,1,2021-03-01,2021-03-02
"pomorskie","kwidzyński",2,0.24,1,2021-03-01,2021-03-02
"pomorskie","lęborski",32,4.84,1,2021-03-01,2021-03-02
"pomorskie","malborski",17,2.68,1,2021-03-01,2021-03-02
"pomorskie","nowodworski",20,5.64,0,2021-03-01,2021-03-02
"pomorskie","pucki",18,2.06,5,2021-03-01,2021-03-02
"pomorskie","słupski",13,1.32,1,2021-03-01,2021-03-02
"pomorskie","starogardzki",7,0.55,0,2021-03-01,2021-03-02
"pomorskie","tczewski",6,0.52,0,2021-03-01,2021-03-02
"pomorskie","wejherowski",26,1.19,6,2021-03-01,2021-03-02
"pomorskie","sztumski",3,0.73,0,2021-03-01,2021-03-02
"pomorskie","Gdańsk",227,4.81,0,2021-03-01,2021-03-02
"pomorskie","Gdynia",63,2.56,0,2021-03-01,2021-03-02
"pomorskie","Słupsk",34,3.76,2,2021-03-01,2021-03-02
"pomorskie","Sopot",5,1.41,1,2021-03-01,2021-03-02
"śląskie","będziński",19,1.29,0,2021-03-01,2021-03-02
"śląskie","bielski",44,2.65,0,2021-03-01,2021-03-02
"śląskie","cieszyński",16,0.9,2,2021-03-01,2021-03-02
"śląskie","częstochowski",22,1.64,1,2021-03-01,2021-03-02
"śląskie","gliwicki",23,1.99,0,2021-03-01,2021-03-02
"śląskie","kłobucki",4,0.47,0,2021-03-01,2021-03-02
"śląskie","lubliniecki",6,0.79,0,2021-03-01,2021-03-02
"śląskie","mikołowski",16,1.61,0,2021-03-01,2021-03-02
"śląskie","myszkowski",9,1.27,0,2021-03-01,2021-03-02
"śląskie","pszczyński",15,1.34,0,2021-03-01,2021-03-02
"śląskie","raciborski",7,0.65,1,2021-03-01,2021-03-02
"śląskie","rybnicki",3,0.38,1,2021-03-01,2021-03-02
"śląskie","tarnogórski",21,1.49,0,2021-03-01,2021-03-02
"śląskie","bieruńsko-lędziński",19,3.17,0,2021-03-01,2021-03-02
"śląskie","wodzisławski",7,0.45,1,2021-03-01,2021-03-02
"śląskie","zawierciański",26,2.22,2,2021-03-01,2021-03-02
"śląskie","żywiecki",24,1.57,1,2021-03-01,2021-03-02
"śląskie","Bielsko-Biała",62,3.64,2,2021-03-01,2021-03-02
"śląskie","Bytom",36,2.19,0,2021-03-01,2021-03-02
"śląskie","Chorzów",15,1.4,2,2021-03-01,2021-03-02
"śląskie","Częstochowa",30,1.37,0,2021-03-01,2021-03-02
"śląskie","Dąbrowa Górnicza",29,2.44,0,2021-03-01,2021-03-02
"śląskie","Gliwice",29,1.63,0,2021-03-01,2021-03-02
"śląskie","Jastrzębie-Zdrój",6,0.68,0,2021-03-01,2021-03-02
"śląskie","Jaworzno",6,0.66,1,2021-03-01,2021-03-02
"śląskie","Katowice",91,3.12,1,2021-03-01,2021-03-02
"śląskie","Mysłowice",25,3.35,0,2021-03-01,2021-03-02
"śląskie","Piekary Śląskie",10,1.82,0,2021-03-01,2021-03-02
"śląskie","Ruda Śląska",20,1.46,0,2021-03-01,2021-03-02
"śląskie","Rybnik",17,1.23,0,2021-03-01,2021-03-02
"śląskie","Siemianowice Śląskie",7,1.05,3,2021-03-01,2021-03-02
"śląskie","Sosnowiec",37,1.86,0,2021-03-01,2021-03-02
"śląskie","Świętochłowice",8,1.62,0,2021-03-01,2021-03-02
"śląskie","Tychy",8,0.63,0,2021-03-01,2021-03-02
"śląskie","Zabrze",26,1.51,0,2021-03-01,2021-03-02
"śląskie","Żory",2,0.32,0,2021-03-01,2021-03-02
"świętokrzyskie","buski",9,1.26,0,2021-03-01,2021-03-02
"świętokrzyskie","jędrzejowski",7,0.82,0,2021-03-01,2021-03-02
"świętokrzyskie","kazimierski",4,1.19,1,2021-03-01,2021-03-02
"świętokrzyskie","kielecki",17,0.8,0,2021-03-01,2021-03-02
"świętokrzyskie","konecki",11,1.38,0,2021-03-01,2021-03-02
"świętokrzyskie","opatowski",4,0.77,0,2021-03-01,2021-03-02
"świętokrzyskie","ostrowiecki",13,1.2,2,2021-03-01,2021-03-02
"świętokrzyskie","pińczowski",9,2.33,1,2021-03-01,2021-03-02
"świętokrzyskie","sandomierski",9,1.17,0,2021-03-01,2021-03-02
"świętokrzyskie","skarżyski",9,1.22,0,2021-03-01,2021-03-02
"świętokrzyskie","starachowicki",3,0.34,0,2021-03-01,2021-03-02
"świętokrzyskie","staszowski",3,0.42,0,2021-03-01,2021-03-02
"świętokrzyskie","włoszczowski",7,1.56,0,2021-03-01,2021-03-02
"świętokrzyskie","Kielce",47,2.42,1,2021-03-01,2021-03-02
"warmińsko-mazurskie","bartoszycki",64,11.25,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","braniewski",3,0.73,1,2021-03-01,2021-03-02
"warmińsko-mazurskie","działdowski",23,3.54,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","elbląski",13,2.28,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","ełcki",21,2.29,1,2021-03-01,2021-03-02
"warmińsko-mazurskie","giżycki",13,2.3,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","iławski",61,6.57,2,2021-03-01,2021-03-02
"warmińsko-mazurskie","kętrzyński",26,4.19,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","lidzbarski",36,8.77,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","mrągowski",26,5.24,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","nidzicki",8,2.44,3,2021-03-01,2021-03-02
"warmińsko-mazurskie","nowomiejski",28,6.4,3,2021-03-01,2021-03-02
"warmińsko-mazurskie","olecki",4,1.17,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","olsztyński",157,12.34,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","ostródzki",52,5.01,2,2021-03-01,2021-03-02
"warmińsko-mazurskie","piski",28,5,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","szczycieński",73,10.54,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","gołdapski",0,0,1,2021-03-01,2021-03-02
"warmińsko-mazurskie","węgorzewski",1,0.44,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","Elbląg",42,3.53,0,2021-03-01,2021-03-02
"warmińsko-mazurskie","Olsztyn",245,14.26,0,2021-03-01,2021-03-02
"wielkopolskie","chodzieski",2,0.43,0,2021-03-01,2021-03-02
"wielkopolskie","czarnkowsko-trzcianecki",7,0.81,0,2021-03-01,2021-03-02
"wielkopolskie","gnieźnieński",43,2.96,0,2021-03-01,2021-03-02
"wielkopolskie","gostyński",3,0.4,1,2021-03-01,2021-03-02
"wielkopolskie","grodziski",6,1.16,0,2021-03-01,2021-03-02
"wielkopolskie","jarociński",8,1.12,1,2021-03-01,2021-03-02
"wielkopolskie","kaliski",0,0,0,2021-03-01,2021-03-02
"wielkopolskie","kępiński",7,1.24,0,2021-03-01,2021-03-02
"wielkopolskie","kolski",8,0.93,0,2021-03-01,2021-03-02
"wielkopolskie","koniński",5,0.38,0,2021-03-01,2021-03-02
"wielkopolskie","kościański",11,1.39,0,2021-03-01,2021-03-02
"wielkopolskie","krotoszyński",16,2.07,0,2021-03-01,2021-03-02
"wielkopolskie","leszczyński",1,0.17,0,2021-03-01,2021-03-02
"wielkopolskie","międzychodzki",3,0.82,0,2021-03-01,2021-03-02
"wielkopolskie","nowotomyski",19,2.51,1,2021-03-01,2021-03-02
"wielkopolskie","obornicki",2,0.33,4,2021-03-01,2021-03-02
"wielkopolskie","ostrowski",1,0.06,1,2021-03-01,2021-03-02
"wielkopolskie","ostrzeszowski",1,0.18,0,2021-03-01,2021-03-02
"wielkopolskie","pilski",12,0.88,0,2021-03-01,2021-03-02
"wielkopolskie","pleszewski",5,0.79,0,2021-03-01,2021-03-02
"wielkopolskie","poznański",65,1.61,0,2021-03-01,2021-03-02
"wielkopolskie","rawicki",16,2.66,0,2021-03-01,2021-03-02
"wielkopolskie","słupecki",12,2.03,0,2021-03-01,2021-03-02
"wielkopolskie","szamotulski",11,1.2,1,2021-03-01,2021-03-02
"wielkopolskie","średzki",9,1.52,0,2021-03-01,2021-03-02
"wielkopolskie","śremski",7,1.14,0,2021-03-01,2021-03-02
"wielkopolskie","turecki",2,0.24,0,2021-03-01,2021-03-02
"wielkopolskie","wągrowiecki",14,1.99,0,2021-03-01,2021-03-02
"wielkopolskie","wolsztyński",3,0.52,0,2021-03-01,2021-03-02
"wielkopolskie","wrzesiński",7,0.9,0,2021-03-01,2021-03-02
"wielkopolskie","złotowski",2,0.29,0,2021-03-01,2021-03-02
"wielkopolskie","Kalisz",10,1,1,2021-03-01,2021-03-02
"wielkopolskie","Konin",4,0.55,0,2021-03-01,2021-03-02
"wielkopolskie","Leszno",5,0.79,1,2021-03-01,2021-03-02
"wielkopolskie","Poznań",145,2.72,1,2021-03-01,2021-03-02
"zachodniopomorskie","białogardzki",2,0.42,0,2021-03-01,2021-03-02
"zachodniopomorskie","choszczeński",2,0.42,0,2021-03-01,2021-03-02
"zachodniopomorskie","drawski",11,1.94,0,2021-03-01,2021-03-02
"zachodniopomorskie","goleniowski",13,1.58,0,2021-03-01,2021-03-02
"zachodniopomorskie","gryficki",6,1,0,2021-03-01,2021-03-02
"zachodniopomorskie","gryfiński",11,1.35,0,2021-03-01,2021-03-02
"zachodniopomorskie","kamieński",1,0.21,0,2021-03-01,2021-03-02
"zachodniopomorskie","kołobrzeski",12,1.51,0,2021-03-01,2021-03-02
"zachodniopomorskie","koszaliński",4,0.6,0,2021-03-01,2021-03-02
"zachodniopomorskie","myśliborski",3,0.46,0,2021-03-01,2021-03-02
"zachodniopomorskie","policki",15,1.85,0,2021-03-01,2021-03-02
"zachodniopomorskie","pyrzycki",8,2.04,0,2021-03-01,2021-03-02
"zachodniopomorskie","sławieński",4,0.71,0,2021-03-01,2021-03-02
"zachodniopomorskie","stargardzki",13,1.08,0,2021-03-01,2021-03-02
"zachodniopomorskie","szczecinecki",30,3.88,0,2021-03-01,2021-03-02
"zachodniopomorskie","świdwiński",18,3.87,0,2021-03-01,2021-03-02
"zachodniopomorskie","wałecki",2,0.38,0,2021-03-01,2021-03-02
"zachodniopomorskie","łobeski",16,4.38,0,2021-03-01,2021-03-02
"zachodniopomorskie","Koszalin",12,1.12,0,2021-03-01,2021-03-02
"zachodniopomorskie","Szczecin",62,1.55,1,2021-03-01,2021-03-02
"zachodniopomorskie","Świnoujście",2,0.49,0,2021-03-01,2021-03-02
"Cały kraj","Cały kraj",15698,4.09,309,2021-03-02,2021-03-03
"dolnośląskie","bolesławiecki",12,1.33,2,2021-03-02,2021-03-03
"dolnośląskie","dzierżoniowski",10,0.99,1,2021-03-02,2021-03-03
"dolnośląskie","głogowski",19,2.14,0,2021-03-02,2021-03-03
"dolnośląskie","górowski",16,4.61,0,2021-03-02,2021-03-03
"dolnośląskie","jaworski",7,1.4,0,2021-03-02,2021-03-03
"dolnośląskie","jeleniogórski",4,0.63,0,2021-03-02,2021-03-03
"dolnośląskie","kamiennogórski",20,4.65,1,2021-03-02,2021-03-03
"dolnośląskie","kłodzki",88,5.6,8,2021-03-02,2021-03-03
"dolnośląskie","legnicki",6,1.09,0,2021-03-02,2021-03-03
"dolnośląskie","lubański",8,1.48,0,2021-03-02,2021-03-03
"dolnośląskie","lubiński",28,2.64,1,2021-03-02,2021-03-03
"dolnośląskie","lwówecki",1,0.22,0,2021-03-02,2021-03-03
"dolnośląskie","milicki",4,1.08,0,2021-03-02,2021-03-03
"dolnośląskie","oleśnicki",14,1.3,1,2021-03-02,2021-03-03
"dolnośląskie","oławski",18,2.34,0,2021-03-02,2021-03-03
"dolnośląskie","polkowicki",9,1.43,0,2021-03-02,2021-03-03
"dolnośląskie","strzeliński",23,5.29,0,2021-03-02,2021-03-03
"dolnośląskie","średzki",14,2.53,0,2021-03-02,2021-03-03
"dolnośląskie","świdnicki",56,3.58,0,2021-03-02,2021-03-03
"dolnośląskie","trzebnicki",26,3.04,0,2021-03-02,2021-03-03
"dolnośląskie","wałbrzyski",18,3.25,0,2021-03-02,2021-03-03
"dolnośląskie","wołowski",2,0.43,0,2021-03-02,2021-03-03
"dolnośląskie","wrocławski",59,3.83,2,2021-03-02,2021-03-03
"dolnośląskie","ząbkowicki",21,3.26,0,2021-03-02,2021-03-03
"dolnośląskie","zgorzelecki",11,1.24,1,2021-03-02,2021-03-03
"dolnośląskie","złotoryjski",3,0.69,0,2021-03-02,2021-03-03
"dolnośląskie","Jelenia Góra",11,1.4,0,2021-03-02,2021-03-03
"dolnośląskie","Legnica",20,2.02,0,2021-03-02,2021-03-03
"dolnośląskie","Wrocław",235,3.65,2,2021-03-02,2021-03-03
"dolnośląskie","Wałbrzych",19,1.72,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","aleksandrowski",19,3.45,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","brodnicki",33,4.17,1,2021-03-02,2021-03-03
"kujawsko-pomorskie","bydgoski",53,4.44,2,2021-03-02,2021-03-03
"kujawsko-pomorskie","chełmiński",12,2.32,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","golubsko-dobrzyński",47,10.46,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","grudziądzki",20,4.97,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","inowrocławski",107,6.72,5,2021-03-02,2021-03-03
"kujawsko-pomorskie","lipnowski",16,2.44,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","mogileński",27,5.93,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","nakielski",19,2.2,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","radziejowski",6,1.49,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","rypiński",11,2.53,1,2021-03-02,2021-03-03
"kujawsko-pomorskie","sępoleński",5,1.22,1,2021-03-02,2021-03-03
"kujawsko-pomorskie","świecki",38,3.84,1,2021-03-02,2021-03-03
"kujawsko-pomorskie","toruński",75,6.88,1,2021-03-02,2021-03-03
"kujawsko-pomorskie","tucholski",15,3.1,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","wąbrzeski",25,7.33,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","włocławski",27,3.14,1,2021-03-02,2021-03-03
"kujawsko-pomorskie","żniński",15,2.14,1,2021-03-02,2021-03-03
"kujawsko-pomorskie","Bydgoszcz",133,3.84,5,2021-03-02,2021-03-03
"kujawsko-pomorskie","Grudziądz",59,6.27,0,2021-03-02,2021-03-03
"kujawsko-pomorskie","Toruń",148,7.36,3,2021-03-02,2021-03-03
"kujawsko-pomorskie","Włocławek",39,3.57,1,2021-03-02,2021-03-03
"lubelskie","bialski",20,1.81,1,2021-03-02,2021-03-03
"lubelskie","biłgorajski",38,3.78,2,2021-03-02,2021-03-03
"lubelskie","chełmski",7,0.9,0,2021-03-02,2021-03-03
"lubelskie","hrubieszowski",11,1.76,1,2021-03-02,2021-03-03
"lubelskie","janowski",6,1.32,0,2021-03-02,2021-03-03
"lubelskie","krasnostawski",12,1.91,3,2021-03-02,2021-03-03
"lubelskie","kraśnicki",10,1.05,0,2021-03-02,2021-03-03
"lubelskie","lubartowski",16,1.82,0,2021-03-02,2021-03-03
"lubelskie","lubelski",35,2.24,2,2021-03-02,2021-03-03
"lubelskie","łęczyński",10,1.75,1,2021-03-02,2021-03-03
"lubelskie","łukowski",28,2.63,0,2021-03-02,2021-03-03
"lubelskie","opolski",5,0.85,0,2021-03-02,2021-03-03
"lubelskie","parczewski",15,4.34,0,2021-03-02,2021-03-03
"lubelskie","puławski",34,3.01,0,2021-03-02,2021-03-03
"lubelskie","radzyński",17,2.9,1,2021-03-02,2021-03-03
"lubelskie","rycki",5,0.9,0,2021-03-02,2021-03-03
"lubelskie","świdnicki",32,4.46,0,2021-03-02,2021-03-03
"lubelskie","tomaszowski",18,2.19,0,2021-03-02,2021-03-03
"lubelskie","włodawski",9,2.36,0,2021-03-02,2021-03-03
"lubelskie","zamojski",17,1.61,0,2021-03-02,2021-03-03
"lubelskie","Biała Podlaska",17,2.97,1,2021-03-02,2021-03-03
"lubelskie","Chełm",13,2.11,2,2021-03-02,2021-03-03
"lubelskie","Lublin",110,3.24,2,2021-03-02,2021-03-03
"lubelskie","Zamość",15,2.37,0,2021-03-02,2021-03-03
"lubuskie","gorzowski",42,5.83,0,2021-03-02,2021-03-03
"lubuskie","krośnieński",18,3.29,1,2021-03-02,2021-03-03
"lubuskie","międzyrzecki",22,3.83,0,2021-03-02,2021-03-03
"lubuskie","nowosolski",25,2.91,1,2021-03-02,2021-03-03
"lubuskie","słubicki",10,2.13,0,2021-03-02,2021-03-03
"lubuskie","strzelecko-drezdenecki",6,1.23,0,2021-03-02,2021-03-03
"lubuskie","sulęciński",7,1.99,0,2021-03-02,2021-03-03
"lubuskie","świebodziński",29,5.21,0,2021-03-02,2021-03-03
"lubuskie","zielonogórski",25,3.3,0,2021-03-02,2021-03-03
"lubuskie","żagański",11,1.4,0,2021-03-02,2021-03-03
"lubuskie","żarski",16,1.67,1,2021-03-02,2021-03-03
"lubuskie","wschowski",3,0.77,0,2021-03-02,2021-03-03
"lubuskie","Gorzów Wielkopolski",116,9.4,0,2021-03-02,2021-03-03
"lubuskie","Zielona Góra",57,4.03,0,2021-03-02,2021-03-03
"łódzkie","bełchatowski",38,3.37,0,2021-03-02,2021-03-03
"łódzkie","kutnowski",3,0.31,2,2021-03-02,2021-03-03
"łódzkie","łaski",8,1.61,0,2021-03-02,2021-03-03
"łódzkie","łęczycki",10,2.02,0,2021-03-02,2021-03-03
"łódzkie","łowicki",47,6.04,0,2021-03-02,2021-03-03
"łódzkie","łódzki wschodni",46,6.35,0,2021-03-02,2021-03-03
"łódzkie","opoczyński",13,1.71,0,2021-03-02,2021-03-03
"łódzkie","pabianicki",43,3.61,0,2021-03-02,2021-03-03
"łódzkie","pajęczański",9,1.76,0,2021-03-02,2021-03-03
"łódzkie","piotrkowski",31,3.39,1,2021-03-02,2021-03-03
"łódzkie","poddębicki",14,3.41,1,2021-03-02,2021-03-03
"łódzkie","radomszczański",31,2.76,2,2021-03-02,2021-03-03
"łódzkie","rawski",37,7.63,1,2021-03-02,2021-03-03
"łódzkie","sieradzki",23,1.96,0,2021-03-02,2021-03-03
"łódzkie","skierniewicki",14,3.67,0,2021-03-02,2021-03-03
"łódzkie","tomaszowski",34,2.93,5,2021-03-02,2021-03-03
"łódzkie","wieluński",5,0.66,0,2021-03-02,2021-03-03
"łódzkie","wieruszowski",11,2.62,0,2021-03-02,2021-03-03
"łódzkie","zduńskowolski",30,4.53,0,2021-03-02,2021-03-03
"łódzkie","zgierski",59,3.55,0,2021-03-02,2021-03-03
"łódzkie","brzeziński",10,3.25,0,2021-03-02,2021-03-03
"łódzkie","Łódź",367,5.42,10,2021-03-02,2021-03-03
"łódzkie","Piotrków Trybunalski",45,6.18,2,2021-03-02,2021-03-03
"łódzkie","Skierniewice",32,6.68,0,2021-03-02,2021-03-03
"małopolskie","bocheński",52,4.86,0,2021-03-02,2021-03-03
"małopolskie","brzeski",25,2.68,1,2021-03-02,2021-03-03
"małopolskie","chrzanowski",47,3.78,0,2021-03-02,2021-03-03
"małopolskie","dąbrowski",34,5.75,0,2021-03-02,2021-03-03
"małopolskie","gorlicki",20,1.84,1,2021-03-02,2021-03-03
"małopolskie","krakowski",159,5.67,1,2021-03-02,2021-03-03
"małopolskie","limanowski",5,0.38,0,2021-03-02,2021-03-03
"małopolskie","miechowski",7,1.44,0,2021-03-02,2021-03-03
"małopolskie","myślenicki",30,2.35,0,2021-03-02,2021-03-03
"małopolskie","nowosądecki",42,1.94,1,2021-03-02,2021-03-03
"małopolskie","nowotarski",14,0.73,0,2021-03-02,2021-03-03
"małopolskie","olkuski",20,1.8,0,2021-03-02,2021-03-03
"małopolskie","oświęcimski",43,2.81,0,2021-03-02,2021-03-03
"małopolskie","proszowicki",19,4.4,0,2021-03-02,2021-03-03
"małopolskie","suski",5,0.59,0,2021-03-02,2021-03-03
"małopolskie","tarnowski",74,3.67,0,2021-03-02,2021-03-03
"małopolskie","tatrzański",12,1.76,0,2021-03-02,2021-03-03
"małopolskie","wadowicki",88,5.5,1,2021-03-02,2021-03-03
"małopolskie","wielicki",76,5.85,0,2021-03-02,2021-03-03
"małopolskie","Kraków",386,4.94,1,2021-03-02,2021-03-03
"małopolskie","Nowy Sącz",24,2.87,2,2021-03-02,2021-03-03
"małopolskie","Tarnów",90,8.32,0,2021-03-02,2021-03-03
"mazowieckie","białobrzeski",9,2.7,0,2021-03-02,2021-03-03
"mazowieckie","ciechanowski",68,7.62,1,2021-03-02,2021-03-03
"mazowieckie","garwoliński",13,1.19,0,2021-03-02,2021-03-03
"mazowieckie","gostyniński",4,0.89,0,2021-03-02,2021-03-03
"mazowieckie","grodziski",92,9.51,2,2021-03-02,2021-03-03
"mazowieckie","grójecki",42,4.28,0,2021-03-02,2021-03-03
"mazowieckie","kozienicki",16,2.68,0,2021-03-02,2021-03-03
"mazowieckie","legionowski",62,5.2,1,2021-03-02,2021-03-03
"mazowieckie","lipski",7,2.07,0,2021-03-02,2021-03-03
"mazowieckie","łosicki",6,1.96,0,2021-03-02,2021-03-03
"mazowieckie","makowski",6,1.34,0,2021-03-02,2021-03-03
"mazowieckie","miński",46,2.97,1,2021-03-02,2021-03-03
"mazowieckie","mławski",53,7.32,0,2021-03-02,2021-03-03
"mazowieckie","nowodworski",45,5.67,2,2021-03-02,2021-03-03
"mazowieckie","ostrołęcki",50,5.64,0,2021-03-02,2021-03-03
"mazowieckie","ostrowski",14,1.94,2,2021-03-02,2021-03-03
"mazowieckie","otwocki",70,5.62,1,2021-03-02,2021-03-03
"mazowieckie","piaseczyński",124,6.54,0,2021-03-02,2021-03-03
"mazowieckie","płocki",16,1.44,0,2021-03-02,2021-03-03
"mazowieckie","płoński",16,1.84,2,2021-03-02,2021-03-03
"mazowieckie","pruszkowski",98,5.89,0,2021-03-02,2021-03-03
"mazowieckie","przasnyski",29,5.54,0,2021-03-02,2021-03-03
"mazowieckie","przysuski",5,1.21,0,2021-03-02,2021-03-03
"mazowieckie","pułtuski",37,7.14,1,2021-03-02,2021-03-03
"mazowieckie","radomski",47,3.09,0,2021-03-02,2021-03-03
"mazowieckie","siedlecki",17,2.09,1,2021-03-02,2021-03-03
"mazowieckie","sierpecki",19,3.67,0,2021-03-02,2021-03-03
"mazowieckie","sochaczewski",61,7.18,0,2021-03-02,2021-03-03
"mazowieckie","sokołowski",10,1.87,0,2021-03-02,2021-03-03
"mazowieckie","szydłowiecki",3,0.76,1,2021-03-02,2021-03-03
"mazowieckie","warszawski zachodni",74,6.19,1,2021-03-02,2021-03-03
"mazowieckie","węgrowski",5,0.76,0,2021-03-02,2021-03-03
"mazowieckie","wołomiński",189,7.52,4,2021-03-02,2021-03-03
"mazowieckie","wyszkowski",31,4.17,4,2021-03-02,2021-03-03
"mazowieckie","zwoleński",7,1.94,0,2021-03-02,2021-03-03
"mazowieckie","żuromiński",8,2.09,0,2021-03-02,2021-03-03
"mazowieckie","żyrardowski",31,4.1,1,2021-03-02,2021-03-03
"mazowieckie","Ostrołęka",40,7.71,0,2021-03-02,2021-03-03
"mazowieckie","Płock",36,3.03,0,2021-03-02,2021-03-03
"mazowieckie","Radom",53,2.52,2,2021-03-02,2021-03-03
"mazowieckie","Siedlce",20,2.56,2,2021-03-02,2021-03-03
"mazowieckie","Warszawa",1170,6.52,13,2021-03-02,2021-03-03
"opolskie","brzeski",12,1.34,0,2021-03-02,2021-03-03
"opolskie","głubczycki",9,1.99,0,2021-03-02,2021-03-03
